Order_ID,Order_Date,Order_Month,Region,Channel,Customer_ID,Product_Category,Product,Units,Unit_Price,Discount_Pct,Shipping_Cost,COGS_Unit,Returned_Flag,Payment_Method,Gross_Revenue,Discount_Amount,Net_Revenue,COGS,Gross_Profit
O2025001357,2025-08-18,2025-08-01,West,Marketplace,C10093,Electronics,Portable Charger,2,65.11,0.04,3.87,35.83,0,Card,130.22,5.21,125.01,71.66,49.48
O2025001358,2025-08-18,2025-08-01,West,Retail Partner,C10263,Electronics,Bluetooth Speaker,3,59.76,0.1,3.23,28.96,0,Card,179.28,17.93,161.35,86.88,71.24
O2025001359,2025-08-18,2025-08-01,West,Website,C10498,Sports,Water Bottle,4,23.8,0.13,9.63,10.24,0,Card,95.2,12.38,82.82,40.96,32.23
O2025001360,2025-08-19,2025-08-01,Southeast,Website,C10544,Sports,Running Belt,2,21.96,0.09,5.52,9.75,0,PayPal,43.92,3.95,39.97,19.5,14.95
O2025001361,2025-08-19,2025-08-01,Midwest,Website,C10133,Home,Storage Bins,2,39.58,0.15,2.82,19.91,0,PayPal,79.16,11.87,67.29,39.82,24.65
O2025001362,2025-08-19,2025-08-01,Northeast,Marketplace,C10554,Electronics,Bluetooth Speaker,3,79.77,0.18,8.01,37.93,0,PayPal,239.31,43.08,196.23,113.79,74.43
O2025001363,2025-08-19,2025-08-01,West,Website,C10882,Home,Vacuum Filter,3,62.95,0.14,6.27,32.45,1,Apple Pay,188.85,26.44,162.41,97.35,58.79
O2025001364,2025-08-20,2025-08-01,West,Marketplace,C10170,Home,LED Lamp,3,45.04,0.11,5.54,20.18,0,Card,135.12,14.86,120.26,60.54,54.18
O2025001365,2025-08-20,2025-08-01,Northeast,Marketplace,C10831,Home,Storage Bins,2,42.69,0.03,7.45,25.42,0,Card,85.38,2.56,82.82,50.84,24.53
O2025001366,2025-08-20,2025-08-01,Southwest,Marketplace,C10540,Home,LED Lamp,1,40.11,0.25,4.86,18.73,0,Card,40.11,10.03,30.08,18.73,6.49
O2025001367,2025-08-20,2025-08-01,Southwest,Marketplace,C10282,Pet,Pet Shampoo,4,11.32,0.09,5.36,5.38,0,Card,45.28,4.08,41.2,21.52,14.32
O2025001368,2025-08-21,2025-08-01,Northeast,Website,C10652,Beauty,Moisturizer,2,23.81,0.14,7.38,12.46,0,Card,47.62,6.67,40.95,24.92,8.65
O2025001369,2025-08-21,2025-08-01,West,Website,C10311,Apparel,Leggings,1,23.03,0.12,6.37,13.1,0,Card,23.03,2.76,20.27,13.1,0.8
O2025001370,2025-08-21,2025-08-01,Midwest,Website,C10726,Beauty,Moisturizer,3,27.87,0.07,7.33,15.96,0,PayPal,83.61,5.85,77.76,47.88,22.55
O2025001371,2025-08-21,2025-08-01,Southeast,Website,C10578,Home,Storage Bins,2,35.07,0.22,4.92,17.87,0,Card,70.14,15.43,54.71,35.74,14.05
O2025001372,2025-08-21,2025-08-01,Northeast,Marketplace,C10770,Apparel,Leggings,2,15.11,0.17,8.63,8.63,0,Card,30.22,5.14,25.08,17.26,-0.81
O2025001373,2025-08-21,2025-08-01,West,Website,C10393,Sports,Water Bottle,2,25.16,0.09,3.02,13.38,1,Apple Pay,50.32,4.53,45.79,26.76,16.01
O2025001374,2025-08-21,2025-08-01,Southeast,Website,C10023,Apparel,Hoodie,2,35.85,0.06,3.11,16.8,0,Card,71.7,4.3,67.4,33.6,30.69
O2025001375,2025-08-21,2025-08-01,Midwest,Website,C10303,Home,Vacuum Filter,3,23.92,0.02,6.5,11.89,0,Card,71.76,1.44,70.32,35.67,28.15
O2025001376,2025-08-21,2025-08-01,Northeast,Website,C10682,Apparel,Socks Pack,2,25.22,0.0,5.04,11.74,0,Card,50.44,0.0,50.44,23.48,21.92
O2025001377,2025-08-22,2025-08-01,Southwest,Website,C10018,Sports,Water Bottle,2,26.15,0.13,5.96,14.59,0,Card,52.3,6.8,45.5,29.18,10.36
O2025001378,2025-08-22,2025-08-01,Southeast,Website,C10291,Home,Storage Bins,2,33.46,0.06,5.67,17.29,0,Card,66.92,4.02,62.9,34.58,22.65
O2025001379,2025-08-22,2025-08-01,West,Retail Partner,C10485,Home,Vacuum Filter,3,30.79,0.06,3.2,15.55,0,PayPal,92.37,5.54,86.83,46.65,36.98
O2025001380,2025-08-22,2025-08-01,Southwest,Website,C10688,Electronics,Bluetooth Speaker,2,59.45,0.13,3.69,27.79,0,Card,118.9,15.46,103.44,55.58,44.17
O2025001381,2025-08-22,2025-08-01,Southwest,Marketplace,C10576,Electronics,Portable Charger,2,55.99,0.1,6.16,30.64,0,PayPal,111.98,11.2,100.78,61.28,33.34
O2025001382,2025-08-22,2025-08-01,Southeast,Website,C10136,Home,Vacuum Filter,4,38.71,0.14,7.98,17.52,0,Afterpay,154.84,21.68,133.16,70.08,55.1
O2025001383,2025-08-22,2025-08-01,Northeast,Website,C10005,Home,Air Fryer,3,61.29,0.05,4.1,28.32,0,Afterpay,183.87,9.19,174.68,84.96,85.62
O2025001384,2025-08-23,2025-08-01,West,Website,C10338,Sports,Running Belt,2,29.27,0.05,9.03,11.74,0,Card,58.54,2.93,55.61,23.48,23.1
O2025001385,2025-08-23,2025-08-01,West,Website,C10310,Beauty,Sunscreen,2,32.06,0.15,8.45,13.53,0,Apple Pay,64.12,9.62,54.5,27.06,18.99
O2025001386,2025-08-23,2025-08-01,Southwest,Marketplace,C10365,Electronics,Wireless Earbuds,3,58.2,0.07,4.1,27.08,0,PayPal,174.6,12.22,162.38,81.24,77.04
O2025001387,2025-08-23,2025-08-01,West,Website,C10614,Electronics,Wireless Earbuds,3,54.85,0.13,7.08,25.51,0,Card,164.55,21.39,143.16,76.53,59.55
O2025001388,2025-08-23,2025-08-01,Southwest,Website,C10625,Electronics,Wireless Earbuds,2,70.58,0.13,3.65,34.25,0,Card,141.16,18.35,122.81,68.5,50.66
O2025001389,2025-08-23,2025-08-01,Southwest,Retail Partner,C10380,Electronics,Portable Charger,2,56.07,0.09,3.24,29.74,1,Card,112.14,10.09,102.05,59.48,39.33
O2025001390,2025-08-23,2025-08-01,Southeast,Retail Partner,C10554,Home,Air Fryer,1,59.84,0.0,2.19,27.14,0,Card,59.84,0.0,59.84,27.14,30.51
O2025001391,2025-08-24,2025-08-01,Southeast,Website,C10281,Sports,Running Belt,2,28.09,0.0,4.66,12.19,1,Card,56.18,0.0,56.18,24.38,27.14
O2025001392,2025-08-24,2025-08-01,Midwest,Website,C10732,Electronics,Bluetooth Speaker,1,51.32,0.01,2.5,26.94,0,Card,51.32,0.51,50.81,26.94,21.37
O2025001393,2025-08-24,2025-08-01,Southeast,Marketplace,C10256,Apparel,Socks Pack,2,30.44,0.03,5.34,16.53,1,Card,60.88,1.83,59.05,33.06,20.65
O2025001394,2025-08-24,2025-08-01,Midwest,Website,C10005,Apparel,Leggings,1,35.06,0.15,3.74,20.41,0,Card,35.06,5.26,29.8,20.41,5.65
O2025001395,2025-08-25,2025-08-01,Midwest,Website,C10188,Sports,Water Bottle,2,25.26,0.03,4.01,12.63,0,Card,50.52,1.52,49.0,25.26,19.73
O2025001396,2025-08-25,2025-08-01,Northeast,Website,C10255,Electronics,Wireless Earbuds,2,46.98,0.0,2.5,19.35,0,Apple Pay,93.96,0.0,93.96,38.7,52.76
O2025001397,2025-08-25,2025-08-01,Southeast,Marketplace,C10211,Home,LED Lamp,2,42.56,0.09,5.7,19.91,0,Apple Pay,85.12,7.66,77.46,39.82,31.94
O2025001398,2025-08-25,2025-08-01,Southeast,Website,C10662,Beauty,Vitamin C Serum,1,26.05,0.08,9.06,13.97,0,Apple Pay,26.05,2.08,23.97,13.97,0.94
O2025001399,2025-08-26,2025-08-01,Southwest,Retail Partner,C10267,Apparel,Athletic Tee,2,26.83,0.0,2.98,12.88,0,Apple Pay,53.66,0.0,53.66,25.76,24.92
O2025001400,2025-08-26,2025-08-01,West,Website,C10215,Apparel,Athletic Tee,3,26.33,0.13,5.35,11.28,1,PayPal,78.99,10.27,68.72,33.84,29.53
O2025001401,2025-08-27,2025-08-01,Southwest,Website,C10592,Pet,Chew Toy,2,16.71,0.14,3.57,9.87,0,Card,33.42,4.68,28.74,19.74,5.43
O2025001402,2025-08-27,2025-08-01,Southwest,Website,C10759,Apparel,Socks Pack,3,31.08,0.05,4.78,17.7,0,Card,93.24,4.66,88.58,53.1,30.7
O2025001403,2025-08-27,2025-08-01,Southwest,Retail Partner,C10368,Electronics,Smart Watch,3,76.98,0.15,2.45,34.77,0,PayPal,230.94,34.64,196.3,104.31,89.54
O2025001404,2025-08-28,2025-08-01,Southeast,Marketplace,C10279,Beauty,Moisturizer,2,24.73,0.03,2.81,10.52,0,Apple Pay,49.46,1.48,47.98,21.04,24.13
O2025001405,2025-08-28,2025-08-01,Southeast,Website,C10639,Beauty,Hair Mask,2,19.13,0.05,4.01,9.48,1,Apple Pay,38.26,1.91,36.35,18.96,13.38
O2025001406,2025-08-28,2025-08-01,West,Website,C10600,Home,Storage Bins,5,49.04,0.08,4.69,22.04,0,Afterpay,245.2,19.62,225.58,110.2,110.69
O2025001407,2025-08-28,2025-08-01,West,Website,C10494,Sports,Resistance Bands,3,22.21,0.09,6.18,11.14,0,Card,66.63,6.0,60.63,33.42,21.03
O2025001408,2025-08-28,2025-08-01,Northeast,Marketplace,C10049,Sports,Running Belt,3,24.24,0.2,5.0,13.27,0,Afterpay,72.72,14.54,58.18,39.81,13.37
O2025001409,2025-08-28,2025-08-01,Northeast,Website,C10894,Apparel,Hoodie,2,22.33,0.07,6.12,10.2,0,Card,44.66,3.13,41.53,20.4,15.01
O2025001410,2025-08-29,2025-08-01,West,Retail Partner,C10824,Electronics,Bluetooth Speaker,1,63.35,0.02,4.76,30.07,0,Card,63.35,1.27,62.08,30.07,27.25
O2025001411,2025-08-29,2025-08-01,West,Website,C10783,Home,Storage Bins,1,36.44,0.1,7.27,19.08,1,Card,36.44,3.64,32.8,19.08,6.45
O2025001412,2025-08-29,2025-08-01,Southwest,Marketplace,C10101,Electronics,Bluetooth Speaker,3,73.77,0.13,4.85,37.34,1,Apple Pay,221.31,28.77,192.54,112.02,75.67
O2025001413,2025-08-29,2025-08-01,West,Website,C10382,Home,Storage Bins,1,62.13,0.12,2.5,25.04,0,PayPal,62.13,7.46,54.67,25.04,27.13
O2025001414,2025-08-29,2025-08-01,Midwest,Marketplace,C10370,Home,Air Fryer,3,36.29,0.1,5.26,16.9,1,Card,108.87,10.89,97.98,50.7,42.02
O2025001415,2025-08-29,2025-08-01,West,Website,C10799,Home,Vacuum Filter,3,19.8,0.1,5.75,8.45,0,PayPal,59.4,5.94,53.46,25.35,22.36
O2025001416,2025-08-29,2025-08-01,Southeast,Website,C10350,Apparel,Athletic Tee,3,23.51,0.05,7.39,13.44,0,Afterpay,70.53,3.53,67.0,40.32,19.29
O2025001417,2025-08-29,2025-08-01,Midwest,Website,C10602,Home,Vacuum Filter,4,40.34,0.13,5.85,19.88,0,Card,161.36,20.98,140.38,79.52,55.01
O2025001418,2025-08-29,2025-08-01,Southwest,Marketplace,C10273,Beauty,Vitamin C Serum,1,29.56,0.07,10.61,16.51,0,Card,29.56,2.07,27.49,16.51,0.37
O2025001419,2025-08-30,2025-08-01,Northeast,Website,C10768,Electronics,Smart Watch,3,60.03,0.05,5.01,27.21,0,Card,180.09,9.0,171.09,81.63,84.45
O2025001420,2025-08-30,2025-08-01,Southwest,Website,C10482,Home,LED Lamp,2,50.49,0.17,6.78,20.79,1,Card,100.98,17.17,83.81,41.58,35.45
O2025001421,2025-08-30,2025-08-01,Southeast,Retail Partner,C10264,Home,Air Fryer,3,72.48,0.04,2.36,41.89,0,Card,217.44,8.7,208.74,125.67,80.71
O2025001422,2025-08-30,2025-08-01,Southwest,Website,C10472,Sports,Running Belt,3,19.6,0.09,3.78,11.3,0,PayPal,58.8,5.29,53.51,33.9,15.83
O2025001423,2025-08-30,2025-08-01,West,Website,C10468,Home,Storage Bins,1,41.93,0.13,5.05,21.59,0,Apple Pay,41.93,5.45,36.48,21.59,9.84
O2025001424,2025-08-30,2025-08-01,Midwest,Website,C10714,Home,LED Lamp,4,49.93,0.07,5.95,21.27,0,Card,199.72,13.98,185.74,85.08,94.71
O2025001425,2025-08-30,2025-08-01,West,Marketplace,C10151,Beauty,Hair Mask,1,17.01,0.18,6.82,7.03,0,Apple Pay,17.01,3.06,13.95,7.03,0.1
O2025001426,2025-08-30,2025-08-01,Southwest,Retail Partner,C10874,Electronics,Portable Charger,3,70.07,0.05,1.5,37.39,0,PayPal,210.21,10.51,199.7,112.17,86.03
O2025001427,2025-08-31,2025-08-01,West,Website,C10077,Apparel,Leggings,1,22.83,0.16,7.6,11.54,0,Card,22.83,3.65,19.18,11.54,0.04
O2025001428,2025-08-31,2025-08-01,Northeast,Website,C10720,Electronics,Smart Watch,2,41.23,0.0,8.27,19.32,0,Card,82.46,0.0,82.46,38.64,35.55
O2025001429,2025-08-31,2025-08-01,Northeast,Website,C10056,Beauty,Hair Mask,1,23.21,0.0,8.01,11.95,0,Card,23.21,0.0,23.21,11.95,3.25
O2025001430,2025-08-31,2025-08-01,Southwest,Website,C10651,Apparel,Hoodie,2,29.28,0.09,7.1,12.02,0,Apple Pay,58.56,5.27,53.29,24.04,22.15
O2025001431,2025-08-31,2025-08-01,West,Website,C10452,Electronics,Bluetooth Speaker,2,70.85,0.19,5.35,31.28,0,Card,141.7,26.92,114.78,62.56,46.87
O2025001432,2025-08-31,2025-08-01,Southwest,Website,C10178,Electronics,Smart Watch,3,76.13,0.2,6.58,45.32,0,Card,228.39,45.68,182.71,135.96,40.17
O2025001433,2025-08-31,2025-08-01,West,Website,C10494,Beauty,Hair Mask,3,31.15,0.03,7.89,15.24,0,Card,93.45,2.8,90.65,45.72,37.04
O2025001434,2025-09-01,2025-09-01,Northeast,Retail Partner,C10191,Sports,Water Bottle,4,18.86,0.09,2.29,9.19,1,Afterpay,75.44,6.79,68.65,36.76,29.6
O2025001435,2025-09-01,2025-09-01,West,Website,C10880,Home,LED Lamp,3,51.26,0.06,6.77,30.57,0,Afterpay,153.78,9.23,144.55,91.71,46.07
O2025001436,2025-09-02,2025-09-01,West,Website,C10011,Home,LED Lamp,3,44.98,0.0,6.48,22.02,0,Card,134.94,0.0,134.94,66.06,62.4
O2025001437,2025-09-02,2025-09-01,Southwest,Website,C10031,Pet,Pet Shampoo,1,27.57,0.14,5.31,11.28,0,Apple Pay,27.57,3.86,23.71,11.28,7.12
O2025001438,2025-09-02,2025-09-01,Midwest,Website,C10083,Sports,Resistance Bands,1,12.42,0.06,8.79,6.64,0,Card,12.42,0.75,11.67,6.64,-3.76
O2025001439,2025-09-03,2025-09-01,Southwest,Marketplace,C10626,Home,Storage Bins,1,61.75,0.21,4.31,30.99,0,Card,61.75,12.97,48.78,30.99,13.48
O2025001440,2025-09-03,2025-09-01,Southeast,Website,C10704,Sports,Yoga Mat,2,26.12,0.11,3.79,11.78,0,Card,52.24,5.75,46.49,23.56,19.14
O2025001441,2025-09-03,2025-09-01,Southwest,Website,C10399,Apparel,Socks Pack,1,28.81,0.05,5.47,14.53,1,Card,28.81,1.44,27.37,14.53,7.37
O2025001442,2025-09-03,2025-09-01,Southwest,Marketplace,C10051,Beauty,Moisturizer,3,27.95,0.07,4.42,12.81,0,Card,83.85,5.87,77.98,38.43,35.13
O2025001443,2025-09-03,2025-09-01,Midwest,Website,C10791,Home,LED Lamp,2,40.28,0.08,7.97,21.82,0,Card,80.56,6.44,74.12,43.64,22.51
O2025001444,2025-09-03,2025-09-01,Southeast,Website,C10242,Sports,Running Belt,2,17.75,0.12,2.56,10.57,0,Card,35.5,4.26,31.24,21.14,7.54
O2025001445,2025-09-04,2025-09-01,Northeast,Retail Partner,C10251,Beauty,Vitamin C Serum,2,18.93,0.06,1.91,7.83,0,Card,37.86,2.27,35.59,15.66,18.02
O2025001446,2025-09-04,2025-09-01,Northeast,Website,C10345,Electronics,Bluetooth Speaker,2,86.61,0.28,6.11,47.55,0,PayPal,173.22,48.5,124.72,95.1,23.51
O2025001447,2025-09-04,2025-09-01,West,Marketplace,C10169,Apparel,Hoodie,3,31.87,0.13,6.89,18.26,0,Apple Pay,95.61,12.43,83.18,54.78,21.51
O2025001448,2025-09-04,2025-09-01,Northeast,Website,C10141,Electronics,Wireless Earbuds,1,68.91,0.01,3.41,37.26,0,Card,68.91,0.69,68.22,37.26,27.55
O2025001449,2025-09-04,2025-09-01,Northeast,Marketplace,C10493,Pet,Cat Litter,2,19.8,0.13,7.88,10.14,1,Apple Pay,39.6,5.15,34.45,20.28,6.29
O2025001450,2025-09-05,2025-09-01,Southeast,Website,C10305,Beauty,Hair Mask,2,16.76,0.17,2.5,7.66,0,PayPal,33.52,5.7,27.82,15.32,10.0
O2025001451,2025-09-05,2025-09-01,Midwest,Website,C10485,Pet,Dog Treats,2,17.27,0.12,7.39,8.25,1,Apple Pay,34.54,4.14,30.4,16.5,6.51
O2025001452,2025-09-05,2025-09-01,Midwest,Retail Partner,C10227,Beauty,Sunscreen,5,29.33,0.07,2.36,12.55,0,PayPal,146.65,10.27,136.38,62.75,71.27
O2025001453,2025-09-05,2025-09-01,West,Retail Partner,C10838,Apparel,Hoodie,4,33.17,0.04,2.81,13.66,1,PayPal,132.68,5.31,127.37,54.64,69.92
O2025001454,2025-09-05,2025-09-01,West,Website,C10368,Beauty,Vitamin C Serum,2,22.42,0.04,8.77,12.11,1,Card,44.84,1.79,43.05,24.22,10.06
O2025001455,2025-09-05,2025-09-01,West,Marketplace,C10165,Home,Vacuum Filter,4,48.65,0.04,5.42,20.54,0,Card,194.6,7.78,186.82,82.16,99.24
O2025001456,2025-09-05,2025-09-01,West,Website,C10160,Pet,Dog Treats,3,17.44,0.05,4.37,7.15,0,Card,52.32,2.62,49.7,21.45,23.88
O2025001457,2025-09-05,2025-09-01,Midwest,Website,C10318,Apparel,Leggings,4,26.73,0.11,5.96,12.01,0,Card,106.92,11.76,95.16,48.04,41.16
O2025001458,2025-09-05,2025-09-01,Northeast,Website,C10023,Beauty,Hair Mask,3,23.81,0.05,8.92,9.58,0,Apple Pay,71.43,3.57,67.86,28.74,30.2
O2025001459,2025-09-05,2025-09-01,West,Marketplace,C10750,Apparel,Hoodie,4,28.64,0.23,5.64,14.89,1,PayPal,114.56,26.35,88.21,59.56,23.01
O2025001460,2025-09-05,2025-09-01,Southeast,Marketplace,C10817,Pet,Dog Treats,2,18.72,0.15,4.13,9.45,0,PayPal,37.44,5.62,31.82,18.9,8.79
O2025001461,2025-09-06,2025-09-01,Southwest,Marketplace,C10656,Apparel,Hoodie,3,15.88,0.09,5.89,7.75,0,Afterpay,47.64,4.29,43.35,23.25,14.21
O2025001462,2025-09-06,2025-09-01,Southeast,Marketplace,C10668,Home,Storage Bins,5,58.03,0.12,3.29,24.12,0,Card,290.15,34.82,255.33,120.6,131.44
O2025001463,2025-09-06,2025-09-01,West,Website,C10146,Apparel,Leggings,1,39.16,0.19,4.28,19.7,0,Card,39.16,7.44,31.72,19.7,7.74
O2025001464,2025-09-06,2025-09-01,Northeast,Website,C10693,Pet,Pet Shampoo,4,14.94,0.0,4.49,8.04,1,Card,59.76,0.0,59.76,32.16,23.11
O2025001465,2025-09-06,2025-09-01,Midwest,Website,C10699,Apparel,Leggings,2,33.18,0.11,6.67,15.52,0,PayPal,66.36,7.3,59.06,31.04,21.35
O2025001466,2025-09-06,2025-09-01,Northeast,Website,C10229,Home,Storage Bins,4,36.35,0.27,4.63,16.5,0,Card,145.4,39.26,106.14,66.0,35.51
O2025001467,2025-09-07,2025-09-01,West,Retail Partner,C10598,Sports,Water Bottle,1,19.96,0.16,3.82,9.67,0,Card,19.96,3.19,16.77,9.67,3.28
O2025001468,2025-09-07,2025-09-01,Southwest,Website,C10845,Apparel,Hoodie,5,36.69,0.03,7.58,16.73,0,Card,183.45,5.5,177.95,83.65,86.72
O2025001469,2025-09-07,2025-09-01,Southwest,Marketplace,C10450,Sports,Running Belt,1,23.5,0.13,8.35,11.18,0,PayPal,23.5,3.06,20.44,11.18,0.91
O2025001470,2025-09-07,2025-09-01,Southeast,Retail Partner,C10749,Home,LED Lamp,1,61.1,0.07,1.5,31.48,0,Card,61.1,4.28,56.82,31.48,23.84
O2025001471,2025-09-08,2025-09-01,Northeast,Retail Partner,C10875,Home,Storage Bins,4,49.0,0.28,3.25,20.01,0,Card,196.0,54.88,141.12,80.04,57.83
O2025001472,2025-09-08,2025-09-01,West,Marketplace,C10367,Apparel,Hoodie,1,32.43,0.07,3.43,14.84,0,Card,32.43,2.27,30.16,14.84,11.89
O2025001473,2025-09-08,2025-09-01,West,Marketplace,C10193,Sports,Resistance Bands,1,21.75,0.1,6.65,9.21,0,PayPal,21.75,2.18,19.57,9.21,3.71
O2025001474,2025-09-08,2025-09-01,Southwest,Website,C10260,Electronics,Smart Watch,1,79.1,0.07,5.95,35.28,0,Card,79.1,5.54,73.56,35.28,32.33
O2025001475,2025-09-08,2025-09-01,West,Marketplace,C10471,Home,LED Lamp,1,63.85,0.03,5.48,35.88,0,Card,63.85,1.92,61.93,35.88,20.57
O2025001476,2025-09-08,2025-09-01,Midwest,Website,C10713,Sports,Yoga Mat,1,25.85,0.0,4.54,12.35,0,Afterpay,25.85,0.0,25.85,12.35,8.96
O2025001477,2025-09-08,2025-09-01,Northeast,Marketplace,C10656,Home,LED Lamp,1,40.57,0.1,3.76,19.9,0,Card,40.57,4.06,36.51,19.9,12.85
O2025001478,2025-09-08,2025-09-01,Southwest,Website,C10018,Beauty,Hair Mask,2,26.47,0.13,2.5,12.19,1,Afterpay,52.94,6.88,46.06,24.38,19.18
O2025001479,2025-09-09,2025-09-01,Southeast,Retail Partner,C10633,Sports,Running Belt,2,18.01,0.06,4.34,10.63,0,Card,36.02,2.16,33.86,21.26,8.26
O2025001480,2025-09-10,2025-09-01,Midwest,Website,C10515,Electronics,Bluetooth Speaker,2,68.43,0.12,5.14,39.25,0,Card,136.86,16.42,120.44,78.5,36.8
O2025001481,2025-09-10,2025-09-01,Midwest,Marketplace,C10037,Home,Vacuum Filter,1,51.37,0.17,5.55,21.15,0,Apple Pay,51.37,8.73,42.64,21.15,15.94
O2025001482,2025-09-10,2025-09-01,Midwest,Retail Partner,C10781,Apparel,Socks Pack,2,22.71,0.14,3.64,10.25,0,Card,45.42,6.36,39.06,20.5,14.92
O2025001483,2025-09-10,2025-09-01,West,Website,C10312,Electronics,Smart Watch,2,72.52,0.0,6.92,35.22,0,Apple Pay,145.04,0.0,145.04,70.44,67.68
O2025001484,2025-09-10,2025-09-01,West,Retail Partner,C10821,Electronics,Portable Charger,1,53.12,0.19,5.33,29.32,0,Card,53.12,10.09,43.03,29.32,8.38
O2025001485,2025-09-11,2025-09-01,Southeast,Marketplace,C10568,Apparel,Athletic Tee,2,37.12,0.18,5.17,17.21,0,Card,74.24,13.36,60.88,34.42,21.29
O2025001486,2025-09-11,2025-09-01,West,Marketplace,C10832,Sports,Water Bottle,5,26.61,0.18,6.67,11.61,0,PayPal,133.05,23.95,109.1,58.05,44.38
O2025001487,2025-09-11,2025-09-01,West,Website,C10833,Beauty,Vitamin C Serum,3,38.58,0.09,2.56,16.52,0,Apple Pay,115.74,10.42,105.32,49.56,53.2
O2025001488,2025-09-11,2025-09-01,West,Website,C10385,Apparel,Athletic Tee,4,22.66,0.09,4.79,12.9,0,Card,90.64,8.16,82.48,51.6,26.09
O2025001489,2025-09-11,2025-09-01,Midwest,Website,C10563,Home,Storage Bins,2,36.42,0.05,4.22,17.44,0,Card,72.84,3.64,69.2,34.88,30.1
O2025001490,2025-09-12,2025-09-01,West,Website,C10014,Electronics,Bluetooth Speaker,3,36.98,0.12,4.37,17.25,0,Card,110.94,13.31,97.63,51.75,41.51
O2025001491,2025-09-12,2025-09-01,Midwest,Marketplace,C10679,Apparel,Athletic Tee,2,30.45,0.18,7.57,14.82,0,Card,60.9,10.96,49.94,29.64,12.73
O2025001492,2025-09-12,2025-09-01,Northeast,Marketplace,C10314,Sports,Water Bottle,2,17.2,0.08,5.69,10.28,0,Card,34.4,2.75,31.65,20.56,5.4
O2025001493,2025-09-12,2025-09-01,Southeast,Marketplace,C10369,Home,Storage Bins,1,59.61,0.18,5.61,32.21,0,Card,59.61,10.73,48.88,32.21,11.06
O2025001494,2025-09-12,2025-09-01,Southwest,Website,C10243,Sports,Water Bottle,5,23.34,0.06,5.63,10.42,0,Apple Pay,116.7,7.0,109.7,52.1,51.97
O2025001495,2025-09-12,2025-09-01,Southeast,Website,C10686,Electronics,Smart Watch,1,70.66,0.13,5.09,30.99,0,Apple Pay,70.66,9.19,61.47,30.99,25.39
O2025001496,2025-09-13,2025-09-01,Midwest,Marketplace,C10520,Home,Vacuum Filter,4,33.64,0.11,5.1,14.24,0,Afterpay,134.56,14.8,119.76,56.96,57.7
O2025001497,2025-09-13,2025-09-01,Southeast,Retail Partner,C10389,Sports,Yoga Mat,2,19.79,0.15,2.6,11.51,0,PayPal,39.58,5.94,33.64,23.02,8.02
O2025001498,2025-09-13,2025-09-01,Northeast,Website,C10652,Apparel,Socks Pack,3,27.83,0.22,4.53,13.65,0,Card,83.49,18.37,65.12,40.95,19.64
O2025001499,2025-09-13,2025-09-01,Northeast,Website,C10415,Home,Storage Bins,1,53.65,0.11,4.72,28.96,0,Card,53.65,5.9,47.75,28.96,14.07
O2025001500,2025-09-13,2025-09-01,Northeast,Website,C10881,Electronics,Smart Watch,3,44.08,0.06,5.17,25.37,0,PayPal,132.24,7.93,124.31,76.11,43.03
O2025001501,2025-09-14,2025-09-01,Southwest,Retail Partner,C10616,Electronics,Smart Watch,3,65.24,0.06,1.5,26.94,0,Card,195.72,11.74,183.98,80.82,101.66
O2025001502,2025-09-14,2025-09-01,Southeast,Website,C10287,Home,LED Lamp,3,38.19,0.13,5.61,16.89,0,Apple Pay,114.57,14.89,99.68,50.67,43.4
O2025001503,2025-09-14,2025-09-01,Midwest,Retail Partner,C10659,Sports,Water Bottle,2,26.59,0.06,3.25,12.82,0,Card,53.18,3.19,49.99,25.64,21.1
O2025001504,2025-09-14,2025-09-01,West,Marketplace,C10326,Pet,Chew Toy,5,17.65,0.19,6.24,9.76,0,Card,88.25,16.77,71.48,48.8,16.44
O2025001505,2025-09-14,2025-09-01,Southwest,Website,C10763,Pet,Cat Litter,4,17.37,0.11,3.49,8.47,0,PayPal,69.48,7.64,61.84,33.88,24.47
O2025001506,2025-09-14,2025-09-01,West,Marketplace,C10077,Apparel,Athletic Tee,1,29.29,0.18,3.82,13.5,1,Card,29.29,5.27,24.02,13.5,6.7
O2025001507,2025-09-15,2025-09-01,West,Website,C10370,Pet,Dog Treats,1,23.13,0.05,6.92,9.58,0,Apple Pay,23.13,1.16,21.97,9.58,5.47
O2025001508,2025-09-15,2025-09-01,West,Marketplace,C10749,Sports,Resistance Bands,5,21.51,0.05,4.2,10.4,0,PayPal,107.55,5.38,102.17,52.0,45.97
O2025001509,2025-09-15,2025-09-01,Northeast,Website,C10262,Sports,Running Belt,3,28.6,0.04,6.35,12.53,0,Card,85.8,3.43,82.37,37.59,38.43
O2025001510,2025-09-15,2025-09-01,Southeast,Retail Partner,C10448,Sports,Resistance Bands,2,17.86,0.12,2.57,10.58,0,Apple Pay,35.72,4.29,31.43,21.16,7.7
O2025001511,2025-09-15,2025-09-01,West,Website,C10599,Pet,Dog Treats,3,19.67,0.04,3.34,11.3,0,Card,59.01,2.36,56.65,33.9,19.41
O2025001512,2025-09-15,2025-09-01,Midwest,Marketplace,C10209,Apparel,Athletic Tee,3,20.41,0.17,2.88,9.82,0,Afterpay,61.23,10.41,50.82,29.46,18.48
